,PCA1,PCA2,PCA3,PCA4,PCA5,Credit_position
44,1.5067061284673295,0.7791243053815299,-1.4705966632874803,-0.11358681185660581,-1.9426209957100824,0
45,-1.1079290865967761,0.2088598642455199,-0.45850242941420916,0.7766862041752565,0.24346827456033843,0
46,1.3657141922312808,0.8856383230360855,2.2263265334080518,1.0032168177022274,-0.6040440654349526,0
47,-0.948209646856133,0.18246838941149046,-0.04282178311827228,0.11284005753944186,1.8310174035350189,1
48,-0.7986882583892323,-1.6088416709794044,-0.8049103847087267,0.14296968134013058,-0.5172622972049683,1
49,-0.7516657658746417,-1.6159521808063284,-1.0025609986906059,0.2683965063122158,0.1363263000905367,1
50,1.5176010533655226,0.7436928824598869,-1.2470467855267686,-0.7965326864422012,-1.5947532780069837,1
51,-0.9284303453419385,-0.4352633839529994,0.44555241846755633,0.38600824899510305,-0.6400596627500544,1
52,-1.1093617007913332,0.1698958437873091,0.49857653215277375,-1.0000022927206016,-0.1792870732694929,0
53,-0.8274668681041921,-0.669456694003315,0.09853983589686152,0.08026680066113762,-0.625270050831301,0
54,-1.1485726224294812,0.17699870797380085,0.015348207254039379,-0.13273321112126008,-0.100467412872217,0
55,1.3702301078893404,0.8891782615936911,2.173676585497609,1.104263230582799,-0.5658285444196905,0
56,-1.2292215584472685,1.659546640160577,0.2668637202907269,-1.2451112498442634,0.19202352047825844,0
57,1.388286698142041,2.135762954221103,2.104504464197392,-0.36437942337462664,-0.2776558527670659,0
58,1.5568119300371697,0.7365897576545796,-0.7638182920705727,-1.6638020271536131,-1.6735723282433292,0
59,1.6089854404885426,-0.2771689980135811,3.7275152191587457,-0.32105757344457436,0.6767458687049848,1
60,1.6110032697821555,0.7790710596034592,-1.3956189859033001,-0.45124304511892877,-1.2149908503713605,0
61,-1.1097921795948695,0.25137116766703405,-0.7873522051848652,1.661724907887087,-0.027968409036403602,0
62,-0.3461896868908239,-2.4341096330673864,-0.9626414480359322,0.6245929853697388,-0.08514413211206776,0
63,1.8828962252591146,-1.0740391703983125,-1.8964053250520214,-1.1027294441309765,-1.625464479867971,0
64,2.089943758082385,-2.326242988876509,-0.7123337379164796,-0.06560348353576774,1.9454274026509721,0
65,-0.8561683932742251,-1.580529466644709,1.6626855799873483,-0.5270364155441463,-1.042356746862599,0
66,1.693867868131519,-1.796259289040864,-0.255405867748218,-1.2788743640968772,1.249730504205823,1
67,-1.2164850771213995,-0.7269712461740104,1.0962656559980746,0.12723260884405777,-0.43873434152997187,1
68,1.766521839139393,-0.8079547719891725,-1.7202924162118158,-0.2150889278077306,-2.026336403377437,1
69,1.498684175892647,0.7205072001454865,1.1555886961351103,2.3403635064671073,-0.5740778773741848,0
70,-0.8300495985402996,-1.3640587938090825,-0.9187984041302029,1.0793704009869618,0.3126133938550341,1
71,-1.1106247703650545,1.5209891443839452,-1.5766778673794815,1.515060885859218,0.5109921571846252,0
72,-1.1508306315028027,0.17522844169108848,0.0416733732990954,-0.18325671284835351,-0.11957447803411242,0
73,-1.1508306315028027,0.17522844169108848,0.0416733732990954,-0.18325671284835351,-0.11957447803411242,0
74,1.3057438076885,2.1907100378909226,0.835522998902877,2.204674258127425,-0.4105610256029368,0
75,-1.3095064763262714,1.7162637785718624,-1.0284427742327227,1.3744657230666424,0.07822590806477847,0
76,1.4309687208044597,-0.17375691331833198,-0.9101386217135088,0.49826905685077666,1.7179875731326226,0
77,1.4752790488447145,0.7400003696750633,0.48808521698216656,3.5612955505313173,-0.3615051117643104,0
78,-1.1260001352060982,1.4271232308497004,-0.10647379190676606,-1.5003295598810524,0.22592105336904328,0
79,-1.0687182440879903,0.2017565414376063,0.02472619210187624,-0.0905833333940272,0.16464968788781675,0
80,1.570544351835655,0.7328672061658624,0.6683628164559281,3.0215464511267496,0.289694086633902,0
81,-1.0604702765868663,1.640235105057967,0.5772444302682058,-1.7068645084647358,1.8560035448863563,0
82,2.2319229968872425,-1.936447950580107,-1.1983600699426782,-2.0096152099137115,-2.324624017720362,1
83,-0.7418085732586388,-1.6460662524845624,-0.17710697311873327,-1.2556758565881851,-0.19089048490721922,1
84,-1.156952431511434,-0.718143786920303,1.3425688272892942,-0.2853270183301851,-0.34558556191733353,1
85,1.5179959008230384,0.7879740544665704,-1.6022214701281723,0.13902912359843353,-1.847081965352099,0
86,1.5058884962103387,0.6443415987920383,2.362542631458007,-0.16979425905850104,-0.668072826236187,0
87,-1.1459198038573788,0.22304992626030096,-0.3661515011036539,0.8533518819154995,-0.3336885199845215,0
88,-1.2314796165749549,1.6577760895664293,0.2931890702166502,-1.2956350342390701,0.17291712094646894,0
89,1.4102713632190564,1.3379901516250943,-1.1339323515215676,-0.7701026485238056,2.674930874965085,0
90,-0.8910149287144764,-1.4118506813725236,-0.2080223500729579,-0.28475887422821794,-0.20328977872520038,0
91,-1.1569524966252633,-0.7181441643098864,1.3425690713692549,-0.28532739353792347,-0.34558467837260964,1
92,-1.2251221287217449,-0.6897703439030906,0.8463911211482782,0.8607012027728975,-0.7674931517021314,0
93,-1.1237422405929611,1.4288928337390647,-0.1327985288964654,-1.4498067177119565,0.24502967166785244,0
94,1.6831613713230313,-0.8877900767508106,0.8438652074677095,2.2977576228110577,-0.884694151611198,0
95,1.7976326920259385,-0.05314893745539247,-1.9759328788463124,1.1687745284904827,-2.3121715682844823,0
96,1.7040019455127018,-1.2172742251503132,-0.8697127186159515,0.8355097961576115,2.7611633249844476,1
97,-0.845862718957604,-0.1440256296975912,-0.5930946294832906,-1.1471223274074713,0.31417433532289224,0
98,1.517600871747577,0.7436918298306455,-1.2470461047297485,-0.7965337329857586,-1.5947508135907584,0
99,-0.9882011995813673,-0.7374556114113374,1.6529497244312272,-0.7470805646660084,1.318395140007122,1
100,1.7657041960787625,-0.9427375411948734,2.1128469190312433,-0.2712964372638244,-0.7517880873064353,1
101,1.6772644666030114,1.7879443196018925,-2.1370814135275684,-1.661498468774465,-0.94785270768639,0
102,-1.2156738821347342,1.670166046289541,0.1089141414354087,-0.9419724183786591,0.3066710423483639,0
103,-1.071801725709487,0.23717957917062021,-0.8797021462302883,1.5850577124904313,0.5491919593081916,0
104,-0.43056020689084057,-2.462408714952194,-0.9193686378079022,0.48139539247139834,-0.38847368723437575,0
105,-1.1485727932437868,0.17699771796076852,0.015348847553487508,-0.13273419541061868,-0.10046509505309822,0
106,-1.1485727932437868,0.17699771796076852,0.015348847553487508,-0.13273419541061868,-0.10046509505309822,0
107,1.5522958345131062,0.7330487766217127,-0.7111676699302834,-1.7648494764824667,-1.7117854086148696,0
108,1.2678768388647128,1.815202982039915,-0.19360320732657685,-0.5711806207490007,2.738503354758182,0
109,-0.9979412244619794,1.2141692018327144,-0.7693858353726222,-1.1997928792185917,0.4700046115307495,0
110,1.5311485585717612,0.7543112968834883,-1.4049957229881098,-0.49339484094850156,-1.4801034343556756,0
111,-0.9122299360104495,-0.37859325539021665,-0.09389654804846664,1.6752316805115148,-0.758632087101652,0
112,-0.8563202579392134,-1.422495426911426,0.3278571792554783,-1.2530763002708383,-0.320320411665348,0
113,1.7657039437991726,-0.9427390033679673,2.1128478647042743,-0.2712978909834926,-0.7517846640658907,0
114,1.891465127374771,-0.09924759036521809,-0.8385753677544208,-1.147664528259795,-2.0837242786272205,0
115,-0.8359985047683692,-1.40656493423823,0.0909319161950671,-0.7983666775911484,-0.14835236786383005,0
116,1.5134795588591903,0.7844316451072092,-1.5495699242054313,0.03798025420083015,-1.8852917017247741,0
117,-0.7260031670154772,-1.6336781979403374,-0.361380671649411,-0.9020151319093794,-0.05713211012294897,0
118,1.4447496152775017,-0.25432018469607864,3.3644862818703656,0.24173945309429562,-0.9490124062918601,0
119,-0.9086841334042142,-1.3817315211644416,-0.3525957829309416,0.24661503977388335,-0.6084752647113562,0
120,-0.9117674923897992,-1.3463077726528403,-1.2570245809652743,1.9222567923276246,-0.22393465736624618,0
121,-1.1093621799473599,0.1698930666738287,0.4985783282748155,-1.0000050537784433,-0.17928057148970838,0
122,-1.1485731001255566,0.17699593932197027,0.01534999790343625,-0.1327359637663723,-0.10046093090285235,0
123,1.4689351564637527,0.6532122533824966,1.8529907418101015,0.7479958627032645,-0.5701403041481767,0
124,1.3995760821506957,2.1446104525072833,1.972881113080232,-0.1117657257056505,-0.18211155283741112,0
125,-0.8872866744233056,-1.1334309360362984,-0.14120581043946298,0.6188866685611107,0.2572255579456248,0
126,-0.9572838242339909,-1.1883026330217517,0.6748700956575095,-0.9473353651133758,-0.3351088151484923,0
127,-1.1602934190265435,0.24962112149610183,-1.1389536786627892,2.2763749110356253,-0.044680377824266454,0
128,1.3674147453804038,0.30962054559373126,0.27503560968652363,-0.7807824270711567,2.1952274035018404,0
129,-1.4127284149302615,1.9486842009203431,-0.6551033301915954,1.6296810634098968,0.04433536825218959,0
130,1.887411683368427,-1.07050188372177,-1.9490535578355666,-1.0016856677998494,-1.5872427502671376,0
131,1.0874536427012598,2.068918540772608,-0.21114258932846494,0.6279716763387994,2.2062705063163524,0
132,-1.2179322050975918,1.6683939607521105,0.1352404840991087,-0.992497728842608,0.2875682364267295,0
133,1.4824829600840435,0.6638323973673274,1.6950406857401517,1.0511354277588862,-0.45549450974667943,0
134,-1.2300474850403076,1.6967373126032004,-0.6638880820939432,0.4810506814083951,0.5956790181010924,0
135,-1.3117649525840187,1.7144908045611984,-1.0021158569413127,1.3239395292660896,0.059125182237225016,0
136,1.2497126582320104,1.3495750245717806,-1.7170026326746641,1.5507557435873665,1.7247190311190836,0
137,1.5140944972902068,0.6886127068187625,1.3264905720578897,1.7584610531954517,-0.18798759407053692,0
138,1.5140944972902068,0.6886127068187625,1.3264905720578897,1.7584610531954517,-0.18798759407053692,0
139,-1.2846693298679537,1.735731182224348,-1.3180160270912473,1.930218748552267,0.2884165610497695,0
140,-1.0997303909046785,1.4855545601899183,-1.353125945038652,0.8321118682778588,0.8588672760605679,0
141,-0.8364291365748051,-1.3250904971394095,-1.194996247609391,1.863359641362482,0.0029683725012562834,0
142,1.436309510430649,-0.20741374805289092,-0.0320328214623402,-1.1268525270993235,1.3525618798377401,0
143,1.5568113603641605,0.7365864559188086,-0.7638161566445498,-1.6638053098006877,-1.673564598217516,0
144,-0.8518044914881798,-1.4189563531344351,0.27520779064933965,-1.1520307471712274,-0.2821028660251805,0
145,1.5112214540130613,0.7826608237402665,-1.5232443991548728,-0.01254379940132247,-1.9043974673231292,0
146,-1.2883527210376187,0.46257288279092845,-0.4760401685281116,1.9758359757616415,-0.2887586267934616,0
147,-1.1414043842907813,0.2265869895492878,-0.4187995894093749,0.9543954361505664,-0.29546626738860504,0
148,-1.1941631475079544,0.22306948974805285,-0.7440777159493932,1.5185247339633172,-0.33129188632191114,0
149,1.4244136406072787,2.1640802440373568,1.6833063158413286,0.443989673852256,0.02807350964710729,0
150,1.2475547741402548,1.7992706836506411,0.04332322359624664,-1.0258920387051786,2.5665395385002534,0
151,-1.2684330973528393,1.6666459267615126,-0.2163622907737622,-0.3778457251469803,0.2708515567210335,0
152,1.7535884869103555,-0.9143966770688393,1.3137199617957787,1.2022494996446877,-0.44367148136864576,0
153,-1.2304639531614372,-0.6561195067859446,-0.0317108000922163,2.4858168237802847,-0.40205341678168166,0
154,-0.8514476724527087,-1.6123629429841424,-1.1301860715436682,0.7070952287580432,-0.5530790846531194,1
155,-0.7471018252059922,-1.450635600821732,0.3919354808284301,-1.3022711044515682,1.2505135947026342,1
156,-0.7553569830507216,-1.6566899097464105,-0.019154644806639445,-1.558818914609121,-0.3055280540224078,1
157,-0.7237453670071863,-1.6319091433658834,-0.3877050540117236,-0.8514928348851591,-0.03802220810893553,1
158,-0.7625613556346706,-1.580524611320027,-1.2261083842088503,0.9513385497407694,-0.21153239594737616,1
159,1.3412707606002365,0.9104455268423312,2.1607293473430524,1.3830190756616443,-1.0665480368413633,0
160,-0.7372932033303865,-1.6425294768916705,-0.22975487535452918,-1.1546325883859232,-0.15266755875702892,1
161,-0.7372932033303865,-1.6425294768916705,-0.22975487535452918,-1.1546325883859232,-0.15266755875702892,1
162,-0.8469317281796029,-1.6088228385781995,-1.1828361267179506,0.8081418065281143,-0.5148639519220857,1
163,1.465071171938897,-0.23839083096095226,3.1275617554279522,0.6964479434205866,-0.7770416960078345,1
164,-1.0096618943352662,1.2867923498262217,-1.9236881963150247,1.2093159731632193,0.5257899270342599,0
165,1.7066316754692594,-0.6233796928311205,-0.5611991050076709,-1.6616593045776722,-1.8484994791331273,0
166,-0.9595419772585136,-1.190073733623139,0.7011958013053483,-0.9978596963356039,-0.35421392700299364,0
167,-0.9595419772585136,-1.190073733623139,0.7011958013053483,-0.9978596963356039,-0.35421392700299364,0
168,-0.9347042789385931,-1.1706031314670107,0.41162047978706773,-0.4421034908382054,-0.144030762356694,0
169,1.2327007433337418,2.4089464666135227,1.7973914736150634,1.3905264460262192,-0.5996993359011926,0
170,1.871175264855513,-1.0014177062731249,-3.050706596938097,1.3063777341176515,-1.5696752220909167,1
171,-1.2296386128848527,-0.6933135774271472,0.8990432001066282,0.759651513975435,-0.8057009585399161,1
172,1.4470073855027856,-0.2525513027392815,3.3381620111500085,0.292261578498833,-0.9299021001452823,1
173,-1.1806225488307827,1.4661138038120671,-0.7605996047616344,-0.051164770336617205,-0.08133368554271808,0
174,1.1827187900613882,2.0617844752515335,-0.03086440647076159,0.08822168013726003,2.857471816505318,0
175,-0.7530990402591904,-1.6549200276226013,-0.045479562393618916,-1.5082957948199494,-0.2864200894674527,0
176,1.5149197347862178,0.6514180404774105,2.257244957530932,0.03229515113444077,-0.5916337411752164,0
177,-1.0890406863558624,0.18582205486568154,0.2616540382506596,-0.5452969268820694,-0.0073090053955467416,0
178,1.5578212137024443,0.6850490805652688,1.757069402181175,0.9922376879026745,-0.22859009314978976,0
179,1.4490080752642744,0.6815619156256725,1.7347419780810207,1.2288470388541162,-0.9944346540823474,0
180,1.8855484087523884,-1.0279916329294971,-2.2779026528092023,-0.11664801063157583,-1.8586769694476544,0
181,-1.1388893330043897,-0.7039873022713826,1.1319711502774943,0.11885538251339949,-0.19271582311006719,0
182,1.4161991431340986,2.291781343950408,-2.044531964474664,0.2981025757310856,-1.3229016526075013,0
183,1.4715877788183964,0.699262334423257,1.4714917689758766,1.734079825069171,-0.8033587487400575,0
184,1.4200730781941924,-0.13832965014375453,-1.1336858091220092,1.18121079573852,1.3701295942319072,0
185,-1.0958146262707373,0.1805117620242051,0.34062920912166517,-0.696866928982122,-0.06463138554433814,0
186,1.6737719871999022,-0.7014676168415289,2.3545617160329084,0.23653459288276585,-0.6901390182967823,0
187,1.432376845792628,0.70636513260888,0.9882634867637723,2.601348841049222,-0.7245389338215071,0
188,1.4213441936113906,-0.23482872272744137,2.696983907097154,1.4626697994696807,-0.7364356429392662,0
189,-0.9406111445267423,0.15058010324472465,0.8089599620347461,-1.4617597324676654,1.4847027969172548,0
190,-1.1233407648731024,0.2407464933148743,-0.6293992190608596,1.3585808386560583,-0.14260359693912994,0
191,-0.7372933502014902,-1.6425303281336454,-0.22975432480645666,-1.154633434706517,-0.15266556582879515,0
192,-1.1025885676455636,0.17520146072107895,0.41960438546531553,-0.8484369394949042,-0.12195374588270971,0
193,-1.2846695634601666,1.7357298283603722,-1.3180151514680707,1.9302174025155374,0.28841973071694044,0
194,1.6286627750448655,-1.23849622226436,-0.9317379982360052,0.8944022528196589,2.534271349331204,0
195,-1.2156745566322489,1.6701621370073105,0.10891666979733214,-0.9419763050597161,0.30668019476232006,0
196,1.7224373091728382,-0.610990319961849,-0.7454736561764173,-1.307997269195601,-1.7147441908122647,0
197,-0.8608366515853386,-1.426038135813192,0.3805089189098474,-1.354125467479068,-0.35852944674916143,0
198,-1.135025647477566,0.18761404912617724,-0.14259874254269003,0.17040157886906335,0.014189625923569343,0
199,-1.135025647477566,0.18761404912617724,-0.14259874254269003,0.17040157886906335,0.014189625923569343,0
200,-0.9000475723475159,-1.4189352665497106,-0.10271940927247389,-0.4868563808320888,-0.2797097982381374,0
201,1.3440020860682642,1.5615359881005957,-0.2510384752417347,-1.4326813384964705,2.5431170169855335,0
202,1.4908994304592307,0.7667287639695185,-1.286318122560634,-0.4672549801185268,-2.0763618422348964,0
203,1.7796739158274866,-0.8416208973088947,-1.5230644909591007,-0.8475162406210307,-1.659349987833926,0
204,-1.071760951776478,1.6313801232886602,0.7088726213924765,-1.9594856463517354,1.760476765291989,0
205,1.4498570754948918,-0.1967949867016457,-0.18998198330212032,-0.8237143366837115,1.4672109112618357,0
206,1.1578808853043494,2.042312676618116,0.2587116888795016,-0.4675357149200983,2.6472914530523806,0
207,-1.1685003156405576,0.20534482309336,-0.10289826234231761,0.34811443841336004,-0.5247534582783998,0
208,-1.1169618779768902,0.2017744227493682,-0.35319893478206577,0.574587846203154,0.16705025986188698,0
209,-1.1350256585731962,0.1876139848176384,-0.14259870095058913,0.17040151493231867,0.014189776482759986,0
210,-0.7192296580782351,-1.6283704029778965,-0.4403542269956552,-0.7504476132470932,0.00019611806177288749,0
211,-1.4017958417813503,2.1509383364414703,0.6186671502374412,0.023168832260887586,0.41085577587143246,0
212,1.756671535802278,-0.9498222228348686,2.2181499222198786,-0.4733940397728124,-0.8282078809805864,0
213,-0.9501534924654041,-1.3764014059087282,-0.8094973361106192,1.063358151351278,-0.548756857098801,0
214,-1.417601649803118,2.1385479532512064,0.8029423548399832,-0.33049420760109327,0.2771028529146962,0
215,1.7224372098961478,-0.6109908953540387,-0.7454732840365672,-1.307997841261211,-1.714742843703717,0
216,1.6390768387285641,-0.6908256399544567,1.8186839773538688,1.2048492662802737,-0.5731019033872701,0
217,-1.2702964525581915,1.7091557104707136,-0.5452110836574019,0.5071914676386213,-0.0005815689243089672,0
218,-1.2066427696986501,1.6772417568883662,0.0036169403448496375,-0.7398837350455514,0.3831118390296068,0
219,-1.227789909280541,1.6985050674682376,-0.690211623858006,0.531571686237355,0.6147919629955899,0
220,1.6665674370858712,-0.6253033473517663,1.147608642104312,2.7466910342447415,-0.5961409512747007,0
221,1.4866265539235815,2.265176454577979,-1.5746783167153848,-0.7974038463813666,-0.8818829880318363,0
222,-1.3969230519016593,1.9610720049997328,-0.8393768667319854,1.9833415390719071,0.17809432942488646,0
223,-0.9000476605285762,-1.4189357776333613,-0.1027190787247246,-0.4868568889609543,-0.27970860168878037,0
224,1.5672754782617582,0.7826284546980043,-1.8261937859709134,0.3149741250398002,-1.1743737628989532,0
225,-1.218758035333843,1.705585191663624,-0.7955116794801222,0.7336647576502016,0.6912224265618555,0
226,1.4170896923552352,0.3485591437178348,-0.30411334777542176,0.33072739280293556,2.615599834403744,0
227,1.439209113506824,2.22800521023671,-1.021852641614136,-1.8583930601898804,-1.2831415350253428,0
228,-0.9865961634625187,0.15237176242388634,0.4047073979581326,-0.7460615598606233,1.5062022127289958,0
229,-1.0853503436906293,0.22655471527750382,-0.7217490375190381,1.2819134548142603,0.4345572151588691,0
230,-1.218758035333843,1.705585191663624,-0.7955116794801222,0.7336647576502016,0.6912224265618555,0
231,-1.30190089869744,0.45195057093140634,-0.31808871036654984,1.6726942553647068,-0.4033993457654013,0
232,-1.0709771218323534,0.19998124047323368,0.051054614370621504,-0.1411118406952091,0.1455544099257135,0
233,-0.9550263658543113,-1.1865355584733621,0.6485469938940931,-0.8968150366678727,-0.3159942774962413,0
234,-1.0507006659725406,1.2106477707489596,-1.0946614193218407,-0.6356674899599949,0.4341881965184911,0
235,-1.239496217499121,-0.6632018936265008,0.07359071891513416,2.2837215028035533,-0.4784785830416878,0
236,1.3630175519028906,2.1977620591015294,1.1081546811196892,1.741585987365781,-0.33650720302360065,0
237,-1.0250375812415733,1.1929245696520205,-0.453482913576854,-1.8060763284251922,0.24072319339728981,0
238,-1.1025887775865648,0.1752002439358306,0.41960517243164586,-0.8484381492454149,-0.12195089714433979,0
239,1.6591998520825055,1.7737790483757687,-1.92647805372135,-2.065689605396425,-1.1007018753537168,0
240,1.2818260770342347,0.637676546982029,-0.8481537992323358,2.540346263435662,2.465516439206536,0
241,-1.0980728657243786,0.17874016049314656,0.3669552387500794,-0.7473917582379401,-0.08373532462198616,0
242,-1.239079864130166,1.6896542606769658,-0.5585861329367073,0.2789546991911205,0.5192554089400842,0
243,-1.1368888569797757,0.23012467730803343,-0.4714480815962864,1.055439611245075,-0.2572454768016711,0
244,1.8286999599078109,-2.0039074235819654,-0.9972902374042838,-0.8267720542711895,1.5511467399725427,0
245,1.4063494497646492,2.149917428382019,1.8939080874860097,0.039800978604414075,-0.12478140700405073,0
246,-1.1750171841433357,-0.7323098586185023,1.553172704807716,-0.6895189507963617,-0.49843285551894545,1
247,-1.4609336875282137,2.186391773344661,0.017189472753039756,1.3712899952207815,0.06537895473336508,0
248,-0.7945683009196607,-1.6495893420516878,-0.5023814844295598,-0.6915521162245822,-0.2267030170771932,0
249,1.8400383675337655,-1.8332774961002967,0.3182290956189533,-2.2458666259395494,2.7226492631718773,1
250,-0.9109427813522379,-1.383505490265128,-0.32626822205649664,0.19608785663633413,-0.6275736608335388,1
251,-0.8774681242848765,-1.4012363285408493,-0.3659686606647682,0.018374933155292785,-0.08863042607237917,1
252,-0.8269673412339886,-1.39948892748166,-0.014365476438061988,-0.5962776998125061,-0.07191226454728084,1
253,-0.9230580306359758,-1.3551619607193919,-1.1253969031750908,1.6696364435546578,-0.3194632951779925,1
254,1.7449510090042217,-0.8771982455996757,1.0638470249582805,1.9357156370564956,-0.7724245068982185,1
255,-1.1867376069928572,-0.65968527891384,0.39886941789380437,1.7195913250192911,-0.4426508919384684,1
256,-1.0483975809168093,0.21768071664302507,-0.21219498508188564,0.36412000834177255,0.3366325221487712,0
257,-1.0069739457644298,1.2070841664957552,-0.6640826034274319,-1.4018908333796753,0.3935856459321468,0
258,1.484567043775193,-0.18526940353398758,1.95988452033088,2.877319758147551,-0.20141876870649703,1
259,-0.8364297024519408,-1.325093776874891,-1.1949941264122448,1.8633563805885045,0.002976051019977971,1
260,-1.2054535458907936,0.2142161123075571,-0.6124505624385872,1.2659051911298425,-0.4268224219718761,0
261,-1.2156748772375612,1.6701602788290038,0.10891787159014252,-0.9419781524951276,0.3066845451305123,0
262,1.4106458615744875,-0.1896938165374536,-0.6732092125773546,0.04355306068717163,1.5460345377051594,0
263,-0.9626258311675996,-1.1546528536108365,-0.20323114150237823,0.6777792043028166,0.030333396074435,0
264,1.7597468004651469,-0.8132714330683254,-1.6413131266282917,-0.3666652613280504,-2.0836438742042724,0
265,1.5947928658214798,-1.2650489015646602,-0.5368613580091759,0.13655103425143145,2.247662293363533,0
266,-0.7923104495210829,-1.647819989627159,-0.5287060594289714,-0.6410295230722813,-0.20759381238995733,0
267,1.4334590609718605,-0.2631744658407783,3.496114019859643,-0.01088098821869636,-1.0445408261889884,0
268,-1.2156748772375612,1.6701602788290038,0.10891787159014252,-0.9419781524951276,0.3066845451305123,0
269,-0.7079400778521214,-1.619521767445976,-0.5719783136362839,-0.49783278490726396,0.09573775547100422,0
270,-1.2661756824797092,1.6684127491527363,-0.24268522945236184,-0.327325647400818,0.2899666847237952,0
271,-0.8450311600810194,-1.4136495871086159,0.19623490077670994,-1.0004642514968558,-0.22477222889340864,0
