,PCA1,PCA2,PCA3,PCA4,PCA5,PCA6,Total_credit_score
70,-1.1544454762726786,-1.3275047529712052,-1.250923010852926,0.2920407337735477,-0.05716202533125429,0.45095191728053574,60
71,-1.0842064625477006,-1.409177200544936,-1.292568830641652,-0.5065590844604348,2.0580571248177133,0.3263803187360581,60
72,-0.736422281559917,1.1953286377252033,-1.211712832421944,-0.16715120765320302,0.025162941163818432,0.12897888119755743,60
73,-0.8127586073658023,-1.4390985941733996,-1.1707376913254661,0.05310807785379894,1.9759073246599248,0.027788735397424574,60
74,-0.5618793379833847,1.1559139480537342,-1.0033863430423895,0.12431721478898176,0.2159333277685932,-1.3814761631711192,60
75,-0.8909177669295993,1.0542234354468913,-1.489507099918748,-0.4343004138023907,-0.5617368164283512,0.1655583188439729,60
76,-0.5381028173595424,1.1786832059080052,-1.1686940679991218,0.23694364844959226,-0.04442489235120472,-0.09453157298817885,60
77,-0.7364221460864236,1.1953287667840453,-1.2117128032806432,-0.16715081250696273,0.025162999245958863,0.12897930037848263,60
78,-0.637751968584542,1.0276210712427705,-1.3873790455261883,0.08647379128015424,-0.6407461073865517,-0.11426285562758079,60
79,-0.9091998237664403,1.0575424648712342,-1.5092101848423745,-0.47319337103407966,-0.5585963072287632,0.18432872771105271,60
80,-1.2204198910805424,-1.5536014322475906,-1.5506600132148298,-0.7348153333779339,1.468016858025956,0.3441893475153939,60
81,-0.871611317536608,-1.5273207798925545,-1.4422144217893986,-0.06920256209520838,-1.2587903517558707,0.002865507650087029,60
82,-0.9299367912747432,-1.3015542958296922,-1.11953438242851,-0.03757138598767963,-0.6693405587218749,0.5027365102633674,60
83,-0.8853277079542073,1.117029819342891,-1.2702244544962684,-0.21459649664089153,-0.45886230374523823,0.11285362267531915,60
84,-0.903609764791048,1.1203488487672337,-1.2899275394198948,-0.25348945387258026,-0.45572179454565037,0.1316240315423989,60
85,-0.9839521162216215,-1.612257167427472,-1.4613197634437998,-0.03886043729128964,-1.7490963946793847,-0.0507989780817642,60
86,0.9873250581548156,0.9687093001669598,-1.2110368632606905,0.6212137706020652,0.03929278792978695,-1.8152093990288312,60
87,-0.5801611571410104,1.159233203903214,-1.023089376839546,0.08542495081503625,0.2190739388694254,-1.3627050188790433,60
88,-1.0293601692916703,-1.4191341718844392,-1.2334595494673513,-0.3898798547438487,2.0486356498441656,0.27006947193292075,60
89,0.9801108136330448,-1.7771729484609284,-1.303616773497271,0.991414264817446,-1.266643900638447,-2.0727144167812788,60
90,-0.8127149884820556,-1.29193959558928,-0.9643818013575574,0.6698475803089251,0.6144931231284788,-1.0621480887400303,60
91,-1.0605594781985226,-1.383171493325287,-1.1583427727399065,-0.04612172665212523,-1.1565060201620145,0.46784295507331874,60
92,-0.5015388795866174,1.1720449794874397,-1.1292879359893584,0.314729049849337,-0.05070598616507731,-0.13207293499295594,60
93,0.750025185156961,-1.5318560211214367,-1.0155481338344539,0.7553036064017528,-0.8329224214501417,-0.045353564705215066,60
94,-0.5818813487510547,-1.5605611488664475,-1.3006801853386452,0.5293577230269663,-1.3440806367753635,-0.31449630890823443,60
95,-0.5381023597884717,1.1786836418131488,-1.1686939695723677,0.2369449830832822,-0.044424696174767984,-0.09453015717568206,60
96,-0.8853274152105459,1.1170300982251804,-1.2702243915250488,-0.21459564277232768,-0.458862178235974,0.11285452848025454,60
97,0.9220490360891467,-1.6793578873853972,-1.0076422962641838,0.9626604733771795,1.8029037184706025,-0.5766141240584288,60
98,-0.5618792753776072,1.1559140076951369,-1.0033863295754468,0.12431739739619906,0.2159333546098407,-1.381475969456857,60
99,0.5537590090323232,-1.7178282751493503,-1.3025909199167105,0.4484999349754059,1.3565646188468108,-0.3674942243717838,60
100,-0.46566360005841034,-1.3742090888245169,-0.7696735966146933,0.8524581349328926,-0.5638603375821979,-1.3250794878352015,60
101,-0.772986097319193,1.2019669803820883,-1.251118938185714,-0.24493625316609902,0.03144408728913377,0.16652062073592425,60
102,-0.5022269538713707,-1.3675703060944104,-0.8090796030105629,0.7746744368153088,-0.5575789934046279,-1.2875363189464923,60
103,-0.3269955299078051,1.132630676689364,-0.9209613592543486,0.6061986568021246,0.14006457454969562,-1.6425267228034275,60
104,0.8657748223035557,-1.6927607091511165,-1.1799808095840758,1.1690165590309132,-1.9783617901962658,2.134312140674702,60
105,0.7675154430025031,-1.659029584049709,-1.1539712308818544,0.5540570843701486,2.0502034792043284,-1.7492003038050785,60
106,-0.3269955282372571,1.1326306782808118,-0.9209613588950019,0.6061986616747442,0.14006457526591698,-1.642526717634432,60
107,-3.0429880798366318,1.1644028833730131,-1.0265161746660039,0.23145350942048415,0.3790332467129218,2.8269244083174048,60
108,-1.3617489355111165,1.2950354793766459,-0.6650309689322975,0.7886361597743049,0.3778279613885205,-0.209656640641887,60
109,-0.5435969384614504,1.1525952450883932,-0.9836831844047904,0.163211171557355,0.21279296548987714,-1.4002455117049109,60
110,0.5284129794753412,1.0963190462101426,-1.2880443793951588,0.08357705951355583,-0.5777132667387024,2.7654903623178577,60
111,-0.3087134676615706,1.1293116524182807,-0.9012582731671235,0.6450916298118193,0.13692406766930076,-1.6612971149328073,60
112,-0.5253151523329465,1.149275957773716,-0.9639801577124303,0.20210333919265175,0.20965234022832574,-1.419016758195413,60
113,-1.0476426753945713,-1.4158155704534707,-1.2531627310312656,-0.4287741223853474,2.05177596642796,0.28883849068479595,60
114,-0.3087134642727446,1.1293116556466463,-0.9012582724381633,0.6450916396962761,0.1369240691222069,-1.6612971044471307,60
115,0.18593043009143229,-1.3241150216784099,-1.7254568162147457,-0.7140763340429732,-0.22641730267558546,0.7028177484774113,60
116,0.6326102865305783,1.146165117435807,-1.7155073089624158,-0.3228832679038347,0.3890767126265826,0.04923754753902057,60
117,0.9690431292342272,0.9720284514507378,-1.2307399206686318,0.5823211864738141,0.042433351971466235,-1.7964385943643775,60
118,-0.6870080443858535,1.1003845774536258,-1.2272056471879924,0.1894989409742393,-0.5284500517843598,-0.11065621462771905,60
119,0.8310640190929603,1.0048048153043556,-1.399660300482187,0.3686378611014805,-0.1546181731803199,-0.3235252348411718,60
120,-0.8054026995680788,-1.5534926465373213,-1.0406258126937222,0.25823955919614383,1.6857931673934126,-1.4800197741232581,60
121,-1.0022342430623814,-1.6089382046923721,-1.4810228634257614,-0.07775359870893929,-1.7459559154928819,-0.03202878582021257,60
122,-1.1910094484270735,-1.320866559304152,-1.2903291502583851,0.21425523209065273,-0.05088094625789906,0.4884931729024615,60
123,-0.5801613168135857,1.1592330517911131,-1.0230894111862394,0.08542448508542176,0.2190738704123072,-1.3627055129365613,60
124,-0.4256200436424873,-1.5966564105544063,-1.1120566908886307,0.781934408527014,-1.1501695616018919,-1.8061796498964304,60
125,0.6266234902599266,-1.603153017420946,-1.1970730288337346,0.6644565858282411,-1.1360952654313807,-1.4388053044287965,60
126,-0.7547040167764797,1.1986479735411482,-1.2314158481627875,-0.20604322678961906,0.028303588253067873,0.14775028521935277,60
127,-0.8716112429983442,-1.5273207088836673,-1.442214405755694,-0.06920234468356591,-1.2587903197987564,0.0028657382857458225,60
128,-0.5015388603514497,1.1720449978118248,-1.1292879318517386,0.3147291059540704,-0.0507059779183001,-0.1320728754756643,60
129,0.4651317154570903,-1.7210971822058898,-1.2273912114511307,0.27776232525555206,1.40730932410973,-0.2566067506260726,60
130,-0.9036094465914162,1.120349151900157,-1.289927470972917,-0.25348852575457603,-0.45572165812253723,0.13162501611298075,60
131,-1.1965474570686774,-1.4941137746430107,-1.311674214421746,-0.4762175308667418,1.5677509979325943,0.2727152270502422,60
132,0.4838388687837559,0.9431511813221496,-1.5011907428457567,-0.08290304151891816,-0.5690556959228983,-0.11614084278418271,60
133,-1.5966332454511558,1.3183182726397695,-0.7474560606749121,0.30675325393344605,0.45369649944088386,0.05139236612569967,60
134,0.8421317144855753,-1.744396574134068,-1.472537150945983,0.7777309715115895,-1.4636954210768145,-0.5998010232411595,60
135,1.38953046623323,0.8956908030337813,-0.7775689610254322,1.4768592895816877,-0.029798346863492246,-2.2281579062498627,60
136,0.8254356803659764,1.1034317731335412,-1.4874776500313918,0.007479259295139085,0.5767067587053065,-1.4799866883736683,60
137,-0.5801613064880077,1.1592330616277766,-1.023089408965135,0.08542451520285103,0.21907387483923718,-1.3627054809872459,60
138,-0.7729867695318254,1.2019663399986313,-1.2511190827833767,-0.2449382138617886,0.03144379908848603,0.16651854078134146,60
139,-0.9036096470571843,1.1203489609264154,-1.289927514094513,-0.25348911046891875,-0.45572174406909854,0.13162439583351418,60
140,0.6088339311000748,1.123396016952993,-1.550199548471435,-0.4355092197319834,0.6494350035704395,-1.2377065315041023,60
141,-0.5381030261780508,1.1786830069770242,-1.168694112917451,0.23694303937215205,-0.04442498187887275,-0.09453221911262319,60
142,-1.0293606050183364,-1.4191345869795076,-1.2334596431952203,-0.38988112566223765,2.048635463033176,0.2700681237111945,60
143,-0.5801613064243677,1.1592330616884032,-1.0230894089514455,0.0854245153884746,0.21907387486652186,-1.3627054807903316,60
144,-1.4786560682300194,-1.4309331139725605,-0.8758295064120597,0.9254773146078337,-0.9092659065753722,-0.35454089825942847,60
145,0.9901082058748545,0.9488453956605873,-1.0373216963812837,0.644941405298919,0.07433501455367929,-1.7981734834867937,60
146,-0.8730993764367802,-1.4552299215709343,-1.044836165206704,-0.13730466337456976,2.2425465053968887,-1.221615454066226,60
147,-1.1872061226509931,1.2556206651781718,-0.45670450767076165,1.0801042009456134,0.5685982919506802,-1.7201120894721587,60
148,-1.1544454130305017,-1.3275046927235368,-1.2509229972490892,0.292040918237001,-0.057161998217160545,0.450952112963939,60
149,-0.9036097075151144,1.12034890333116,-1.2899275270994388,-0.2534892868113394,-0.45572176998949004,0.13162420876510364,60
150,-1.2148297748292163,-1.4907949937876648,-1.3313773554718942,-0.5151112491551939,1.5708913952652293,0.2914848285694448,60
151,-1.1965477179923756,-1.4941140232120076,-1.3116742705482678,-0.4762182919235052,1.5677508860656415,0.2727144197023651,60
152,-0.9218917643519552,1.1236679327555028,-1.3096306120230652,-0.29238224404302815,-0.4525812607899022,0.15039461763218334,60
153,0.987325208504142,0.9687094433972661,-1.2110368309194937,0.621214209137822,0.03929285238970791,-1.8152089338192312,60
154,-0.9218917643519552,1.1236679327555028,-1.3096306120230652,-0.29238224404302815,-0.4525812607899022,0.15039461763218334,60
155,-0.9218917643519552,1.1236679327555028,-1.3096306120230652,-0.29238224404302815,-0.4525812607899022,0.15039461763218334,60
156,0.5960461578856042,1.1528031620220884,-1.754913482030099,-0.4006692260351643,0.39535772460705076,0.08677831894913421,60
157,0.36116241637738755,1.1760864968018665,-1.837338451499032,-0.8825504738860208,0.47122650636566354,0.34782908455360817,60
158,0.9690431452873984,0.9720284667437937,-1.230739917215482,0.5823212332973674,0.042433358854012324,-1.7964385446927915,60
159,-0.8716108509923076,-1.5273203354390625,-1.4422143214324397,-0.06920120128859066,-1.2587901517323021,0.0028669512274742126,60
160,-0.9218917563969643,1.1236679403338259,-1.3096306103118907,-0.29238222084007814,-0.45258125737932436,0.15039464224644786,60
161,-1.4220894200798035,1.2789044230102573,-0.5391293816150928,0.5982242483762438,0.6444672641013898,-1.4590599498009804,60
162,-0.8730988389816918,-1.4552294095642704,-1.044836049596336,-0.13730309573685484,2.242546735822348,-1.2216137910772846,60
163,1.243273993035195,0.9222430208013443,-0.935193644394635,1.165715577758116,-0.004674281199793816,-2.0779946925660036,60
164,-1.0525150370971668,1.0420501771770396,-1.3484391283487702,-0.30093429341912525,-0.9397469733918145,0.1154992497984649,60
165,-0.567176727015115,0.9462123686178032,-0.8051601091646912,0.6517155694878111,-0.8023650715665773,-1.714051506770004,60
166,0.8932659326215269,0.880453517690021,-1.2104392025248314,0.6904477335129832,-0.4541539286923049,-1.88764548082297,60
167,-0.5015383829406319,1.172045452617306,-1.1292878291573154,0.3147304984559179,-0.050705773235882254,-0.1320713982751918,60
168,-1.2331117457521565,-1.4874758825174328,-1.3510804219148365,-0.5540039557950214,1.5740319412990578,0.3102555032705816,60
169,-0.6564971711112565,-1.475193730925124,-0.9821141686650297,0.30568514587768236,2.1698184560601823,-1.4638941998000057,60
170,0.3288800632553416,-1.7040880187561815,-1.3540170860872536,-0.09194844472599113,1.651468525931286,-1.4479636980173218,60
171,-0.5618787884685303,1.155914471549136,-1.003386224837881,0.124318817602369,0.2159335633644885,-1.3814744628669526,60
172,-0.538102505523903,1.17868350297827,-1.1686940009210836,0.23694455800523634,-0.04442475865655381,-0.09453060810900857,60
173,-0.9036096224126228,1.1203489844040604,-1.2899275087932947,-0.2534890385861792,-0.45572173350312833,0.13162447208850572,60
174,-1.1727273847648507,-1.3241855822262936,-1.2706260638665712,0.25314820923047254,-0.05402145253121109,0.4697227851544208,60
175,-0.9218917038940251,1.1236679903507583,-1.3096305990181394,-0.29238206770060726,-0.4525812348695107,0.15039480470059388,60
176,-1.2331117712081272,-1.4874759067680667,-1.3510804273905948,-0.5540040300444617,1.5740319303852086,0.31025542450493504,60
177,-3.3412863866527855,-1.5050142186674078,-1.321116012224261,-0.34366592485465786,2.9140320862289717,0.2151333814793173,60
178,-0.9218917023030269,1.1236679918664227,-1.3096305986759045,-0.29238206306001735,-0.4525812341873951,0.15039480962344678,60
179,0.8101327238257137,0.9032725368504708,-1.3202503854668057,0.5934424947406961,-0.660627096843166,-0.4710441807492586,60
180,0.9873250454268303,0.968709288041643,-1.2110368659985697,0.621213733477345,0.03929278247286243,-1.8152094384116544,60
181,0.5596160073568435,1.0347260597914212,-1.5214914734742861,-0.1910297578468113,-0.07246844014270308,-0.024934135911264504,60
182,0.8101329533112882,0.9032727554699349,-1.3202503361028453,0.5934431640994008,-0.6606269984548168,-0.47104347067695496,60
183,-0.48135681324419316,0.866810540908741,-0.9259273969615183,0.6264755300892589,-0.920942263771751,-1.755199818585206,60
184,0.5960462330602672,1.1528032336372416,-1.7549134658595003,-0.4006690067672858,0.39535775683701124,0.08677855155393419,60
185,-0.772986291866448,1.201966795046619,-1.251118980034196,-0.2449368206174467,0.03144400388004241,0.16652001876947045,60
186,-0.9895422133809694,-1.675063587699422,-1.6806024170799168,-0.25856446582694925,-1.851970923733271,0.0019055999384197109,60
187,-0.8726356305428506,1.0509044818057793,-1.4698039978833772,-0.39540722454120103,-0.5648772915221605,0.1467881561195387,60
188,-0.5435970211933546,1.1525951662738332,-0.9836832022010046,0.16321093024667396,0.2127929300198677,-1.400245767693262,60
189,-0.8716110625950628,-1.5273205370224565,-1.4422143669496799,-0.06920181848706343,-1.2587902424536723,0.002866296488037212,60
190,-0.7729865332526887,1.2019665650899833,-1.2511190319580734,-0.24493752468776475,0.031443900389468746,0.16651927187422702,60
191,-0.7729865332526887,1.2019665650899833,-1.2511190319580734,-0.24493752468776475,0.031443900389468746,0.16651927187422702,60
192,-0.5618790734163007,1.1559142000936034,-1.0033862861321499,0.1243179864726963,0.21593344119759061,-1.3814753445499088,60
193,-1.0476424856203108,-1.4158153896649952,-1.253162690209488,-0.42877356885576967,2.0517760477907045,0.28883907788269103,60
194,-0.9036096788771475,1.1203489306131231,-1.289927520939211,-0.2534892032807192,-0.4557217577114098,0.131624297376456,60
195,-1.020516261715266,-1.6056191388920786,-1.5007259401357504,-0.1166464445664674,-1.7428153899225205,-0.01325825880466297,60
196,-0.7547044751430495,1.1986475368781724,-1.2314159467606591,-0.20604456374360403,0.028303391735573374,0.14774886694542957,60
197,-0.7547044670289589,1.198647544608062,-1.2314159450152613,-0.2060445400765949,0.02830339521436274,0.1477488920519794,60
198,-0.7310613979040538,1.2502833727300495,-0.9388596119765064,0.18524093458357943,-0.48636299049413906,2.881861936244058,60
199,-0.7547044638469625,1.1986475476393912,-1.2314159443307915,-0.20604453079541485,0.028303396578593914,0.14774890189768522,60
200,-0.5435967869984256,1.1525953893796645,-0.9836831518240289,0.16321161334152498,0.21279303042727898,-1.4002450430493139,60
201,-0.7371111155622013,-1.3442873716016577,-0.8915046628637304,0.2927919633846281,-0.48171039179273617,-1.0264868534674714,60
202,-0.7729865526946863,1.2019665465685618,-1.2511190361401838,-0.24493758139577482,0.03144389205401653,0.16651921171696452,60
203,0.33980633069654165,-1.5930128830208417,-1.4644258543262505,-0.25818662348393806,1.938442224761251,0.0410747689949946,60
204,-0.9218916999483496,1.1236679941096064,-1.309630598169397,-0.29238205619194413,-0.4525812331778641,0.15039481690926906,60
205,0.2848698887766511,-1.311181565682058,-1.5900073818613514,-0.04555116288299112,1.0605567652115695,-0.843297330529228,60
206,-1.0659245271835691,-1.4124963456902722,-1.2728657718476595,-0.4676664815377942,2.054916563538602,0.3076095340091587,60
207,-0.618445568926153,-1.5539231914763514,-1.3400863780951016,0.4515714979224928,-1.3377996640370038,-0.27695582070984875,60
208,0.6172526726759449,-1.7306564092264154,-1.5239633377738242,0.23728231170417868,-1.1687915551648351,-1.6802707940300992,60
209,0.279331705650279,-1.484428947243855,-1.611352483557612,-0.7360244347738931,2.6791886345944484,-1.059075816270726,60
210,-0.2904315275244449,1.1259925118199383,-0.8815552133464262,0.6839842466562301,0.1337835084365362,-1.6800678848911481,60
211,-0.7473483550584415,1.0842536867493802,-1.101304022464514,-0.0009124632073325249,-0.26181067451625906,-1.3600589857189895,60
212,1.0787354500814146,0.9521142556860536,-1.1125214154664118,0.8156788710212649,0.023590288124714066,-1.9090611099886308,60
213,0.5832589667028754,1.0863617833325503,-1.2289351640497386,0.20025539661265174,-0.5871348729171788,2.709178568603963,60
214,0.7817911698089781,-1.7605276877622655,-1.3466355765584122,0.5873188847920375,-1.197056144134271,-1.8492045183856358,60
215,-0.9299365162070713,-1.3015540337864366,-1.11953432325952,-0.03757058367607104,-0.6693404407909148,0.5027373613754069,60
216,-0.9218917274407978,1.1236679679189219,-1.3096306040832157,-0.2923821363813397,-0.45258124496482105,0.15039473184237087,60
217,-0.5198207180748707,1.1753642169215943,-1.1489909739446686,0.27583672949222277,-0.04756538335194922,-0.11330185051354294,60
218,-0.5801611146931794,1.159233244341146,-1.0230893677087192,0.08542507462597802,0.21907395706826865,-1.3627048875373275,60
219,-0.8533289855843654,-1.530639547228172,-1.4225112776865152,-0.030308802412693302,-1.2619307430040347,-0.01590404995726763,60
220,-0.7547044595830875,1.1986475517013724,-1.2314159434136018,-0.20604451835863358,0.02830339840666361,0.14774891509093105,60
221,-0.7547044447549847,1.1986475658273665,-1.2314159402239726,-0.20604447510833457,0.02830340476398067,0.14774896097192017,60
222,-0.893372387705287,-1.308192078509128,-1.080128150222638,0.04021537403760543,-0.6756214528327732,0.4651965895222365,60
223,-1.0971237798963664,-1.3765336135978459,-1.1977489830324786,-0.12390818954043127,-1.1502250823752564,0.5053831910247213,60
224,-0.5537360658764197,1.2868531334658035,-1.287510245381536,-0.0656481541901069,0.46786486530769444,0.09052685981001193,61
225,0.41833865545485793,-1.308326574843865,-1.6370966177043258,0.3004327371709334,0.7813554491787668,0.3310245126061435,61
226,-0.4887508312726549,1.142638096491913,-0.9245739432548599,0.2798898585569384,0.2033714107429142,-1.4565569342356959,61
227,-0.49888989579546683,1.2768960447835456,-1.2284009907030602,0.05103071625199994,0.4584433375247601,0.03421563187960239,61
